observed_at,source_id,report_id,market,product_raw,origin_raw,variety_raw,quality,availability,wholesale_price,wholesale_unit,retail_price,retail_unit
2024-09-16,demo-mayorista,demo-may-2024-09-16,Mercado Abasto,Guineo,,,Primera,N,30.49,chipa,,
2024-09-16,demo-mayorista,demo-may-2024-09-16,Mercado Abasto,Tomate,Valles Cruceños,,,A,5.09,kg,,
2024-09-16,demo-mayorista,demo-may-2024-09-16,Mercado Abasto,Yuca,Norte Integrado,,,E,54.95,bolsa,,
2024-09-30,demo-mayorista,demo-may-2024-09-30,Mercado Abasto,Piña,Santa Cruz,,Primera,A,6.46,unidad,,
2024-09-30,demo-mayorista,demo-may-2024-09-30,Mercado Abasto,Durazno,Argentina,,,E,12.16,kg,,
2024-09-30,demo-mayorista,demo-may-2024-09-30,Mercado Abasto,Banano,,,Primera,A,31.07,chipa,,
2024-09-30,demo-mayorista,demo-may-2024-09-30,Mercado Abasto,Tomate,Valles Cruceños,,Primera,N,5.40,kg,,
2024-09-30,demo-mayorista,demo-may-2024-09-30,Mercado Abasto,Yuca,,,Primera,N,56.99,bolsa,,
2024-10-14,demo-mayorista,demo-may-2024-10-14,Mercado Abasto,Papaya,,,,N,4.61,kg,,
2024-10-14,demo-mayorista,demo-may-2024-10-14,Mercado Abasto,Durazno,Argentina,,Primera,E,11.06,kg,,
2024-10-14,demo-mayorista,demo-may-2024-10-14,Mercado Abasto,Guineo,Norte Integrado,,Primera,N,34.63,chipa,,
2024-10-14,demo-mayorista,demo-may-2024-10-14,Mercado Abasto,Tomate,Cochabamba,,Primera,N,6.21,kg,,
2024-10-14,demo-mayorista,demo-may-2024-10-14,Mercado Abasto,Yuca,Norte Integrado,,Segunda,E,55.98,bolsa,,
2024-10-28,demo-mayorista,demo-may-2024-10-28,Mercado Abasto,Papaya,Beni,,Primera,A,4.06,kg,,
2024-10-28,demo-mayorista,demo-may-2024-10-28,Mercado Abasto,Piña,Norte Integrado,,,A,5.84,unidad,,
2024-10-28,demo-mayorista,demo-may-2024-10-28,Mercado Abasto,Sandía,Santa Cruz,,Primera,A,12.45,unidad,,
2024-10-28,demo-mayorista,demo-may-2024-10-28,Mercado Abasto,Guineo,Santa Cruz,,Segunda,N,38.87,chipa,,
2024-10-28,demo-mayorista,demo-may-2024-10-28,Mercado Abasto,Tomate,,,Primera,N,6.72,kg,,
2024-10-28,demo-mayorista,demo-may-2024-10-28,Mercado Abasto,Yuca,Norte Integrado,,Primera,E,60.28,bolsa,,
2024-11-11,demo-mayorista,demo-may-2024-11-11,Mercado Abasto,Piña,Beni,,,A,6.22,unidad,,
2024-11-11,demo-mayorista,demo-may-2024-11-11,Mercado Abasto,Sandía,,,Primera,A,12.94,unidad,,
2024-11-11,demo-mayorista,demo-may-2024-11-11,Mercado Abasto,Durazno,,,Segunda,E,9.41,kg,,
2024-11-11,demo-mayorista,demo-may-2024-11-11,Mercado Abasto,Guineo,Norte Integrado,,Primera,N,38.31,chipa,,
2024-11-11,demo-mayorista,demo-may-2024-11-11,Mercado Abasto,Tomate,,,Primera,N,7.38,kg,,
2024-11-11,demo-mayorista,demo-may-2024-11-11,Mercado Abasto,Yuca,Santa Cruz,,Segunda,E,57.24,bolsa,,
2024-11-25,demo-mayorista,demo-may-2024-11-25,Mercado Abasto,Achachairú,Santa Cruz,,Primera,N,57.48,ciento,,
2024-11-25,demo-mayorista,demo-may-2024-11-25,Mercado Abasto,Papaya,Santa Cruz,,Primera,A,3.81,kg,,
2024-11-25,demo-mayorista,demo-may-2024-11-25,Mercado Abasto,Piña,Beni,,Primera,A,5.35,unidad,,
2024-11-25,demo-mayorista,demo-may-2024-11-25,Mercado Abasto,Naranja,Santa Cruz,Valencia,Primera,E,47.84,ciento,,
2024-11-25,demo-mayorista,demo-may-2024-11-25,Mercado Abasto,Sandía,Santa Cruz,,Primera,A,10.72,unidad,,
2024-11-25,demo-mayorista,demo-may-2024-11-25,Mercado Abasto,Durazno,Valles Cruceños,,Primera,N,9.10,kg,,
2024-11-25,demo-mayorista,demo-may-2024-11-25,Mercado Abasto,Guineo,Santa Cruz,,Primera,N,39.51,chipa,,
2024-11-25,demo-mayorista,demo-may-2024-11-25,Mercado Abasto,Tomate,,,,E,7.34,kg,,
2024-11-25,demo-mayorista,demo-may-2024-11-25,Mercado Abasto,Yuca,Norte Integrado,,Primera,N,50.33,bolsa,,
2024-12-09,demo-mayorista,demo-may-2024-12-09,Mercado Abasto,Achachairú,Sta. Cruz,,Primera,A,49.60,ciento,,
2024-12-09,demo-mayorista,demo-may-2024-12-09,Mercado Abasto,Papaya,Norte Integrado,,Primera,A,3.96,kg,,
2024-12-09,demo-mayorista,demo-may-2024-12-09,Mercado Abasto,Piña,,,Primera,A,5.24,unidad,,
2024-12-09,demo-mayorista,demo-may-2024-12-09,Mercado Abasto,Durazno,,,Segunda,A,8.30,kg,,
2024-12-09,demo-mayorista,demo-may-2024-12-09,Mercado Abasto,Tomate,Cochabamba,,Primera,N,6.86,kg,,
2024-12-09,demo-mayorista,demo-may-2024-12-09,Mercado Abasto,Yuca,Norte Integrado,,,N,54.45,bolsa,,
2024-12-23,demo-mayorista,demo-may-2024-12-23,Mercado Abasto,Papaya,Santa Cruz,,Primera,A,3.79,kg,,
2024-12-23,demo-mayorista,demo-may-2024-12-23,Mercado Abasto,Piña,Norte Integrado,,Primera,A,6.01,unidad,,
2024-12-23,demo-mayorista,demo-may-2024-12-23,Mercado Abasto,Naranja,Cochabamba,Criolla,Primera,E,51.74,ciento,,
2024-12-23,demo-mayorista,demo-may-2024-12-23,Mercado Abasto,Sandía,Santa Cruz,,,A,10.97,unidad,,
2024-12-23,demo-mayorista,demo-may-2024-12-23,Mercado Abasto,Durazno,Valles Cruceños,,Segunda,A,7.43,kg,,
2024-12-23,demo-mayorista,demo-may-2024-12-23,Mercado Abasto,Guineo,Santa Cruz,,,A,32.11,chipa,,
2024-12-23,demo-mayorista,demo-may-2024-12-23,Mercado Abasto,Tomate,Cochabamba,,Primera,N,7.45,kg,,
2024-12-23,demo-mayorista,demo-may-2024-12-23,Mercado Abasto,Yuca,Norte Integrado,,Primera,N,45.12,bolsa,,
2025-01-06,demo-mayorista,demo-may-2025-01-06,Mercado Abasto,Achachairú,Norte Integrado,,Primera,A,47.88,ciento,,
2025-01-06,demo-mayorista,demo-may-2025-01-06,Mercado Abasto,Papaya,Santa Cruz,,Primera,A,3.60,kg,,
2025-01-06,demo-mayorista,demo-may-2025-01-06,Mercado Abasto,Piña,Santa Cruz,,,A,6.24,unidad,,
2025-01-06,demo-mayorista,demo-may-2025-01-06,Mercado Abasto,Sandía,Santa Cruz,,Primera,A,11.74,unidad,,
2025-01-06,demo-mayorista,demo-may-2025-01-06,Mercado Abasto,Durazno,Mairana,,Primera,A,7.77,kg,,
2025-01-06,demo-mayorista,demo-may-2025-01-06,Mercado Abasto,Uva,Tarija,,Primera,N,16.59,kg,,
2025-01-06,demo-mayorista,demo-may-2025-01-06,Mercado Abasto,Guineo,Norte Integrado,,,N,29.76,chipa,,
2025-01-06,demo-mayorista,demo-may-2025-01-06,Mercado Abasto,Tomate,Santa Cruz,,Primera,N,7.21,kg,,
2025-01-06,demo-mayorista,demo-may-2025-01-06,Mercado Abasto,Yuca,Santa Cruz,,Primera,A,45.17,bolsa,,
2025-01-20,demo-mayorista,demo-may-2025-01-20,Mercado Abasto,Papaya,Norte Integrado,,,A,3.73,kg,,
2025-01-20,demo-mayorista,demo-may-2025-01-20,Mercado Abasto,Piña,Norte Integrado,,Primera,A,6.01,unidad,,
2025-01-20,demo-mayorista,demo-may-2025-01-20,Mercado Abasto,Durazno,Valles Cruceños,,Segunda,A,7.06,kg,,
2025-01-20,demo-mayorista,demo-may-2025-01-20,Mercado Abasto,Guineo,Santa Cruz,,Primera,A,28.74,chipa,,
2025-01-20,demo-mayorista,demo-may-2025-01-20,Mercado Abasto,Tomate,Cochabamba,,Primera,N,7.58,kg,,
2025-01-20,demo-mayorista,demo-may-2025-01-20,Mercado Abasto,Yuca,Norte Integrado,,Segunda,A,39.44,bolsa,,
2025-02-03,demo-mayorista,demo-may-2025-02-03,Mercado Abasto,Achachairú,,,Segunda,N,55.08,ciento,,
2025-02-03,demo-mayorista,demo-may-2025-02-03,Mercado Abasto,Papaya,Santa Cruz,,Primera,A,3.47,kg,,
2025-02-03,demo-mayorista,demo-may-2025-02-03,Mercado Abasto,Piña,,,,A,6.50,unidad,,
2025-02-03,demo-mayorista,demo-may-2025-02-03,Mercado Abasto,Sandía,Valles Cruceños,,Primera,N,14.03,unidad,,
2025-02-03,demo-mayorista,demo-may-2025-02-03,Mercado Abasto,Durazno,Comarapa,,Primera,A,8.06,kg,,
2025-02-03,demo-mayorista,demo-may-2025-02-03,Mercado Abasto,Uva,Santa Cruz,Moscatel,,A,11.76,kg,,
2025-02-03,demo-mayorista,demo-may-2025-02-03,Mercado Abasto,Guineo,Norte Integrado,,Primera,A,30.48,chipa,,
2025-02-03,demo-mayorista,demo-may-2025-02-03,Mercado Abasto,Yuca,Santa Cruz,,Primera,A,40.89,bolsa,,
2025-02-17,demo-mayorista,demo-may-2025-02-17,Mercado Abasto,Papaya,,,Primera,A,3.29,kg,,
2025-02-17,demo-mayorista,demo-may-2025-02-17,Mercado Abasto,Piña,Santa Cruz,,Segunda,N,6.71,unidad,,
2025-02-17,demo-mayorista,demo-may-2025-02-17,Mercado Abasto,Mandarina,Cochabamba,,,E,37.40,ciento,,
2025-02-17,demo-mayorista,demo-may-2025-02-17,Mercado Abasto,Uva,Tarija,,Segunda,A,11.52,kg,,
2025-02-17,demo-mayorista,demo-may-2025-02-17,Mercado Abasto,Guineo,,,,A,28.34,chipa,,
2025-02-17,demo-mayorista,demo-may-2025-02-17,Mercado Abasto,Tomate,Cochabamba,,Primera,N,7.56,kg,,
2025-02-17,demo-mayorista,demo-may-2025-02-17,Mercado Abasto,Yuca,Norte Integrado,,Primera,A,42.08,bolsa,,
2025-03-17,demo-mayorista,demo-may-2025-03-17,Mercado Abasto,Papaya,Santa Cruz,,Primera,A,3.25,kg,,
2025-03-17,demo-mayorista,demo-may-2025-03-17,Mercado Abasto,Piña,Santa Cruz,,Primera,N,8.70,unidad,,
2025-03-17,demo-mayorista,demo-may-2025-03-17,Mercado Abasto,Uva,Tarija,Moscatel,Primera,N,16.87,kg,,
2025-03-17,demo-mayorista,demo-may-2025-03-17,Mercado Abasto,Guineo,Norte Integrado,,Primera,A,27.43,chipa,,
2025-03-17,demo-mayorista,demo-may-2025-03-17,Mercado Abasto,Tomate,Cochabamba,,Segunda,N,6.16,kg,,
2025-03-17,demo-mayorista,demo-may-2025-03-17,Mercado Abasto,Yuca,Norte Integrado,,Primera,A,35.55,bolsa,,
2025-03-31,demo-mayorista,demo-may-2025-03-31,Mercado Abasto,Piña,Santa Cruz,,Primera,E,8.67,unidad,,
2025-03-31,demo-mayorista,demo-may-2025-03-31,Mercado Abasto,Mandarina,Cbba.,,,N,27.44,ciento,,
2025-03-31,demo-mayorista,demo-may-2025-03-31,Mercado Abasto,Guineo,Norte Integrado,,Primera,A,26.50,chipa,,
2025-03-31,demo-mayorista,demo-may-2025-03-31,Mercado Abasto,Tomate,Cochabamba,,Segunda,A,6.02,kg,,
2025-03-31,demo-mayorista,demo-may-2025-03-31,Mercado Abasto,Yuca,Santa Cruz,,Primera,A,38.40,bolsa,,
2025-04-14,demo-mayorista,demo-may-2025-04-14,Mercado Abasto,Papaya,Santa Cruz,,Segunda,A,3.50,kg,,
2025-04-14,demo-mayorista,demo-may-2025-04-14,Mercado Abasto,Mandarina,Santa Cruz,Criolla,Primera,A,25.07,ciento,,
2025-04-14,demo-mayorista,demo-may-2025-04-14,Mercado Abasto,Banano,Norte Integrado,,,A,24.73,chipa,,
2025-04-14,demo-mayorista,demo-may-2025-04-14,Mercado Abasto,Tomate,,,Primera,A,5.36,kg,,
2025-04-14,demo-mayorista,demo-may-2025-04-14,Mercado Abasto,Yuca,,,Primera,A,38.09,bolsa,,
2025-04-28,demo-mayorista,demo-may-2025-04-28,Mercado Abasto,Papaya,Beni,,,A,3.83,kg,,
2025-04-28,demo-mayorista,demo-may-2025-04-28,Mercado Abasto,Mandarina,Cochabamba,Ponkan,Primera,A,25.06,ciento,,
2025-04-28,demo-mayorista,demo-may-2025-04-28,Mercado Abasto,Naranja,Santa Cruz,Criolla,Primera,A,38.81,ciento,,
2025-04-28,demo-mayorista,demo-may-2025-04-28,Mercado Abasto,Guineo,Cochabamba,,Primera,A,24.85,chipa,,
2025-04-28,demo-mayorista,demo-may-2025-04-28,Mercado Abasto,Tomate,Cochabamba,,,A,5.08,kg,,
2025-04-28,demo-mayorista,demo-may-2025-04-28,Mercado Abasto,Yuca,Norte Integrado,,Primera,A,34.94,bolsa,,
2025-05-26,demo-mayorista,demo-may-2025-05-26,Mercado Abasto,Papaya,Norte Integrado,,Segunda,A,3.82,kg,,
2025-05-26,demo-mayorista,demo-may-2025-05-26,Mercado Abasto,Mandarina,,Ponkan,Segunda,A,21.88,ciento,,
2025-05-26,demo-mayorista,demo-may-2025-05-26,Mercado Abasto,Banano,Norte Integrado,,Primera,A,25.54,chipa,,
2025-05-26,demo-mayorista,demo-may-2025-05-26,Mercado Abasto,Tomate,Valles Cruceños,,Primera,A,4.66,kg,,
2025-05-26,demo-mayorista,demo-may-2025-05-26,Mercado Abasto,Yuca,Norte Integrado,,Primera,A,36.33,bolsa,,
2025-06-09,demo-mayorista,demo-may-2025-06-09,Mercado Abasto,Papaya,Norte Integrado,,Primera,A,4.19,kg,,
2025-06-09,demo-mayorista,demo-may-2025-06-09,Mercado Abasto,Mandarina,Santa Cruz,Criolla,,A,23.38,ciento,,
2025-06-09,demo-mayorista,demo-may-2025-06-09,Mercado Abasto,Naranja,Cochabamba,,,A,33.42,ciento,,
2025-06-09,demo-mayorista,demo-may-2025-06-09,Mercado Abasto,Durazno,,,Primera,E,12.06,kg,,
2025-06-09,demo-mayorista,demo-may-2025-06-09,Mercado Abasto,Guineo,Cochabamba,,Primera,A,25.55,chipa,,
2025-06-09,demo-mayorista,demo-may-2025-06-09,Mercado Abasto,Tomate,Santa Cruz,,Segunda,A,4.30,kg,,
2025-06-09,demo-mayorista,demo-may-2025-06-09,Mercado Abasto,Yuca,,,Primera,A,37.36,bolsa,,
2025-06-23,demo-mayorista,demo-may-2025-06-23,Mercado Abasto,Piña,Santa Cruz,,Primera,E,9.12,unidad,,
2025-06-23,demo-mayorista,demo-may-2025-06-23,Mercado Abasto,Mandarina,,,Primera,A,24.55,ciento,,
2025-06-23,demo-mayorista,demo-may-2025-06-23,Mercado Abasto,Naranja,Cochabamba,,Primera,A,29.91,ciento,,
2025-06-23,demo-mayorista,demo-may-2025-06-23,Mercado Abasto,Banano,,,Primera,A,24.90,chipa,,
2025-06-23,demo-mayorista,demo-may-2025-06-23,Mercado Abasto,Tomate,Cochabamba,,Primera,A,4.74,kg,,
2025-06-23,demo-mayorista,demo-may-2025-06-23,Mercado Abasto,Yuca,,,Primera,A,43.01,bolsa,,
2025-07-07,demo-mayorista,demo-may-2025-07-07,Mercado Abasto,Papaya,Santa Cruz,,,A,4.55,kg,,
2025-07-07,demo-mayorista,demo-may-2025-07-07,Mercado Abasto,Piña,,,Primera,E,8.39,unidad,,
2025-07-07,demo-mayorista,demo-may-2025-07-07,Mercado Abasto,Mandarina,Cochabamba,Criolla,,A,23.62,ciento,,
2025-07-07,demo-mayorista,demo-may-2025-07-07,Mercado Abasto,Naranja,Cochabamba,Valencia,Segunda,A,33.63,ciento,,
2025-07-07,demo-mayorista,demo-may-2025-07-07,Mercado Abasto,Frutilla,Valles Cruceños,,Segunda,A,11.32,kg,,
2025-07-07,demo-mayorista,demo-may-2025-07-07,Mercado Abasto,Guineo,Norte Integrado,,,A,26.38,chipa,,
2025-07-07,demo-mayorista,demo-may-2025-07-07,Mercado Abasto,Tomate,,,,A,4.63,kg,,
2025-07-21,demo-mayorista,demo-may-2025-07-21,Mercado Abasto,Papaya,Norte Integrado,,Primera,A,4.96,kg,,
2025-07-21,demo-mayorista,demo-may-2025-07-21,Mercado Abasto,Mandarina,Santa Cruz,Criolla,Segunda,A,26.72,ciento,,
2025-07-21,demo-mayorista,demo-may-2025-07-21,Mercado Abasto,Naranja,Santa Cruz,Criolla,Primera,A,33.14,ciento,,
2025-07-21,demo-mayorista,demo-may-2025-07-21,Mercado Abasto,Durazno,Argentina,,Primera,E,12.58,kg,,
2025-07-21,demo-mayorista,demo-may-2025-07-21,Mercado Abasto,Guineo,,,,A,27.19,chipa,,
2025-07-21,demo-mayorista,demo-may-2025-07-21,Mercado Abasto,Tomate,Santa Cruz,,Primera,A,4.49,kg,,
2025-07-21,demo-mayorista,demo-may-2025-07-21,Mercado Abasto,Yuca,Santa Cruz,,Primera,N,45.87,bolsa,,
2025-08-04,demo-mayorista,demo-may-2025-08-04,Mercado Abasto,Papaya,Norte Integrado,,Primera,N,4.50,kg,,
2025-08-04,demo-mayorista,demo-may-2025-08-04,Mercado Abasto,Piña,Santa Cruz,,Primera,E,9.31,unidad,,
2025-08-04,demo-mayorista,demo-may-2025-08-04,Mercado Abasto,Mandarina,Valles Cruceños,Ponkan,Primera,N,31.68,ciento,,
2025-08-04,demo-mayorista,demo-may-2025-08-04,Mercado Abasto,Naranja,,Criolla,,A,35.69,ciento,,
2025-08-04,demo-mayorista,demo-may-2025-08-04,Mercado Abasto,Frutilla,Cochabamba,,,A,9.92,kg,,
2025-08-04,demo-mayorista,demo-may-2025-08-04,Mercado Abasto,Guineo,Santa Cruz,,Segunda,A,29.01,chipa,,
2025-08-04,demo-mayorista,demo-may-2025-08-04,Mercado Abasto,Tomate,Valles Cruceños,,Primera,A,4.44,kg,,
2025-08-04,demo-mayorista,demo-may-2025-08-04,Mercado Abasto,Yuca,,,,A,48.45,bolsa,,
2025-09-15,demo-mayorista,demo-may-2025-09-15,Mercado Abasto,Papaya,Norte Integrado,,Segunda,N,5.05,kg,,
2025-09-15,demo-mayorista,demo-may-2025-09-15,Mercado Abasto,Piña,Beni,,Primera,N,7.58,unidad,,
2025-09-15,demo-mayorista,demo-may-2025-09-15,Mercado Abasto,Guineo,,,Primera,A,29.17,chipa,,
2025-09-15,demo-mayorista,demo-may-2025-09-15,Mercado Abasto,Tomate,Cochabamba,,Primera,A,5.48,kg,,
2025-09-15,demo-mayorista,demo-may-2025-09-15,Mercado Abasto,Yuca,Norte Integrado,,,N,60.23,bolsa,,
2025-09-29,demo-mayorista,demo-may-2025-09-29,Mercado Abasto,Piña,Santa Cruz,,,N,6.51,unidad,,
2025-09-29,demo-mayorista,demo-may-2025-09-29,Mercado Abasto,Guineo,,,Primera,N,33.81,chipa,,
2025-09-29,demo-mayorista,demo-may-2025-09-29,Mercado Abasto,Tomate,Cochabamba,,Primera,N,6.04,kg,,
2025-09-29,demo-mayorista,demo-may-2025-09-29,Mercado Abasto,Yuca,Santa Cruz,,,N,61.29,bolsa,,
2025-10-27,demo-mayorista,demo-may-2025-10-27,Mercado Abasto,Papaya,Beni,,Primera,A,4.39,kg,,
2025-10-27,demo-mayorista,demo-may-2025-10-27,Mercado Abasto,Piña,Beni,,,A,5.67,unidad,,
2025-10-27,demo-mayorista,demo-may-2025-10-27,Mercado Abasto,Sandía,,,Primera,A,12.60,unidad,,
2025-10-27,demo-mayorista,demo-may-2025-10-27,Mercado Abasto,Tomate,Cochabamba,,,N,6.53,kg,,
2025-10-27,demo-mayorista,demo-may-2025-10-27,Mercado Abasto,Yuca,Santa Cruz,,Primera,N,60.93,bolsa,,
2025-11-10,demo-mayorista,demo-may-2025-11-10,Mercado Abasto,Achacha,Santa Cruz,,Segunda,E,68.50,ciento,,
2025-11-10,demo-mayorista,demo-may-2025-11-10,Mercado Abasto,Papaya,Santa Cruz,,,A,3.95,kg,,
2025-11-10,demo-mayorista,demo-may-2025-11-10,Mercado Abasto,Piña,Santa Cruz,,Primera,A,6.23,unidad,,
2025-11-10,demo-mayorista,demo-may-2025-11-10,Mercado Abasto,Sandía,,,Segunda,A,11.64,unidad,,
2025-11-10,demo-mayorista,demo-may-2025-11-10,Mercado Abasto,Tomate,Cochabamba,,Primera,E,7.04,kg,,
2025-11-10,demo-mayorista,demo-may-2025-11-10,Mercado Abasto,Yuca,Santa Cruz,,Primera,N,60.74,bolsa,,
2025-11-24,demo-mayorista,demo-may-2025-11-24,Mercado Abasto,Achachairú,,,,A,55.60,ciento,,
2025-11-24,demo-mayorista,demo-may-2025-11-24,Mercado Abasto,Papaya,Santa Cruz,,Primera,A,3.81,kg,,
2025-11-24,demo-mayorista,demo-may-2025-11-24,Mercado Abasto,Piña,Norte Integrado,,Primera,A,6.04,unidad,,
2025-11-24,demo-mayorista,demo-may-2025-11-24,Mercado Abasto,Sandía,Valles Cruceños,,Primera,A,10.73,unidad,,
2025-11-24,demo-mayorista,demo-may-2025-11-24,Mercado Abasto,Durazno,Valles Cruceños,,Primera,N,8.76,kg,,
2025-11-24,demo-mayorista,demo-may-2025-11-24,Mercado Abasto,Frutilla,Valles Cruceños,,Segunda,E,15.32,kg,,
2025-11-24,demo-mayorista,demo-may-2025-11-24,Mercado Abasto,Guineo,Norte Integrado,,Primera,N,35.14,chipa,,
2025-11-24,demo-mayorista,demo-may-2025-11-24,Mercado Abasto,Tomate,Cochabamba,,Primera,E,7.67,kg,,
2025-12-08,demo-mayorista,demo-may-2025-12-08,Mercado Abasto,Papaya,Norte Integrado,,,A,3.61,kg,,
2025-12-08,demo-mayorista,demo-may-2025-12-08,Mercado Abasto,Piña,Santa Cruz,,Primera,A,5.19,unidad,,
2025-12-08,demo-mayorista,demo-may-2025-12-08,Mercado Abasto,Naranja,Cochabamba,Valencia,Primera,E,50.97,ciento,,
2025-12-08,demo-mayorista,demo-may-2025-12-08,Mercado Abasto,Sandía,Valles Cruceños,,Primera,A,12.09,unidad,,
2025-12-08,demo-mayorista,demo-may-2025-12-08,Mercado Abasto,Durazno,Valles Cruceños,,,A,7.29,kg,,
2025-12-08,demo-mayorista,demo-may-2025-12-08,Mercado Abasto,Guineo,Norte Integrado,,,N,32.32,chipa,,
2025-12-08,demo-mayorista,demo-may-2025-12-08,Mercado Abasto,Tomate,Santa Cruz,,Primera,N,7.56,kg,,
2025-12-08,demo-mayorista,demo-may-2025-12-08,Mercado Abasto,Yuca,Norte Integrado,,,N,47.37,bolsa,,
2025-12-22,demo-mayorista,demo-may-2025-12-22,Mercado Abasto,Achachairú,Sta. Cruz,,Primera,A,44.21,ciento,,
2025-12-22,demo-mayorista,demo-may-2025-12-22,Mercado Abasto,Papaya,Norte Integrado,,Primera,A,3.93,kg,,
2025-12-22,demo-mayorista,demo-may-2025-12-22,Mercado Abasto,Piña,Norte Integrado,,Segunda,A,5.33,unidad,,
2025-12-22,demo-mayorista,demo-may-2025-12-22,Mercado Abasto,Sandía,,,Primera,A,10.93,unidad,,
2025-12-22,demo-mayorista,demo-may-2025-12-22,Mercado Abasto,Durazno,Valles Cruceños,,Primera,A,7.79,kg,,
2025-12-22,demo-mayorista,demo-may-2025-12-22,Mercado Abasto,Frutilla,Comarapa,,Primera,E,16.44,kg,,
2025-12-22,demo-mayorista,demo-may-2025-12-22,Mercado Abasto,Banano,Santa Cruz,,Primera,N,34.39,chipa,,
2025-12-22,demo-mayorista,demo-may-2025-12-22,Mercado Abasto,Tomate,Santa Cruz,,Primera,N,6.93,kg,,
2025-12-22,demo-mayorista,demo-may-2025-12-22,Mercado Abasto,Yuca,Santa Cruz,,Primera,N,49.45,bolsa,,
2026-01-05,demo-mayorista,demo-may-2026-01-05,Mercado Abasto,Achachairú,Norte Integrado,,,A,47.40,ciento,,
2026-01-05,demo-mayorista,demo-may-2026-01-05,Mercado Abasto,Papaya,Norte Integrado,,Primera,A,3.76,kg,,
2026-01-05,demo-mayorista,demo-may-2026-01-05,Mercado Abasto,Piña,Beni,,Segunda,A,5.55,unidad,,
2026-01-05,demo-mayorista,demo-may-2026-01-05,Mercado Abasto,Sandía,,,Primera,A,11.87,unidad,,
2026-01-05,demo-mayorista,demo-may-2026-01-05,Mercado Abasto,Durazno,Valles Cruceños,,Primera,A,7.15,kg,,
2026-01-05,demo-mayorista,demo-may-2026-01-05,Mercado Abasto,Banano,Santa Cruz,,Segunda,A,29.96,chipa,,
2026-01-05,demo-mayorista,demo-may-2026-01-05,Mercado Abasto,Tomate,Cochabamba,,Primera,N,7.53,kg,,
2026-01-05,demo-mayorista,demo-may-2026-01-05,Mercado Abasto,Yuca,Santa Cruz,,Primera,A,45.05,bolsa,,
2026-01-19,demo-mayorista,demo-may-2026-01-19,Mercado Abasto,Achacha,Norte Integrado,,Primera,A,45.10,ciento,,
2026-01-19,demo-mayorista,demo-may-2026-01-19,Mercado Abasto,Papaya,Santa Cruz,,,A,3.54,kg,,
2026-01-19,demo-mayorista,demo-may-2026-01-19,Mercado Abasto,Piña,Santa Cruz,,Primera,A,6.13,unidad,,
2026-01-19,demo-mayorista,demo-may-2026-01-19,Mercado Abasto,Naranja,Norte Integrado,Valencia,Primera,E,52.81,ciento,,
2026-01-19,demo-mayorista,demo-may-2026-01-19,Mercado Abasto,Durazno,Valles Cruceños,,Primera,A,7.69,kg,,
2026-01-19,demo-mayorista,demo-may-2026-01-19,Mercado Abasto,Banano,,,Segunda,A,30.61,chipa,,
2026-01-19,demo-mayorista,demo-may-2026-01-19,Mercado Abasto,Tomate,Santa Cruz,,Primera,N,7.66,kg,,
2026-01-19,demo-mayorista,demo-may-2026-01-19,Mercado Abasto,Yuca,Santa Cruz,,Primera,A,41.98,bolsa,,
2026-02-02,demo-mayorista,demo-may-2026-02-02,Mercado Abasto,Achachairú,Norte Integrado,,,N,52.05,ciento,,
2026-02-02,demo-mayorista,demo-may-2026-02-02,Mercado Abasto,Papaya,Norte Integrado,,Primera,A,3.65,kg,,
2026-02-02,demo-mayorista,demo-may-2026-02-02,Mercado Abasto,Piña,Norte Integrado,,Primera,A,6.44,unidad,,
2026-02-02,demo-mayorista,demo-may-2026-02-02,Mercado Abasto,Sandía,,,Primera,N,14.16,unidad,,
2026-02-02,demo-mayorista,demo-may-2026-02-02,Mercado Abasto,Durazno,,,Primera,A,7.98,kg,,
2026-02-02,demo-mayorista,demo-may-2026-02-02,Mercado Abasto,Guineo,Santa Cruz,,Primera,A,26.61,chipa,,
2026-02-02,demo-mayorista,demo-may-2026-02-02,Mercado Abasto,Tomate,Cochabamba,,Segunda,N,7.54,kg,,
2026-02-02,demo-mayorista,demo-may-2026-02-02,Mercado Abasto,Yuca,Santa Cruz,,Primera,A,41.24,bolsa,,
2026-02-16,demo-mayorista,demo-may-2026-02-16,Mercado Abasto,Papaya,,,Primera,A,3.56,kg,,
2026-02-16,demo-mayorista,demo-may-2026-02-16,Mercado Abasto,Piña,Beni,,Segunda,A,6.61,unidad,,
2026-02-16,demo-mayorista,demo-may-2026-02-16,Mercado Abasto,Durazno,,,,N,8.37,kg,,
2026-02-16,demo-mayorista,demo-may-2026-02-16,Mercado Abasto,Banano,,,Primera,A,25.99,chipa,,
2026-02-16,demo-mayorista,demo-may-2026-02-16,Mercado Abasto,Tomate,Santa Cruz,,Primera,N,6.61,kg,,
2026-02-16,demo-mayorista,demo-may-2026-02-16,Mercado Abasto,Yuca,,,Primera,A,35.95,bolsa,,
2026-03-16,demo-mayorista,demo-may-2026-03-16,Mercado Abasto,Papaya,Beni,,Primera,A,3.12,kg,,
2026-03-16,demo-mayorista,demo-may-2026-03-16,Mercado Abasto,Piña,Santa Cruz,,Segunda,N,8.63,unidad,,
2026-03-16,demo-mayorista,demo-may-2026-03-16,Mercado Abasto,Fresa,Valles Cruceños,,Primera,E,16.77,kg,,
